2025-07-17 08:21:00 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:52:57 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.979)
2025-07-17 08:52:57 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.979))
2025-07-17 08:52:57 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.979))
2025-07-17 08:55:21 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:55:21 | INFO     | TalkyBot        | TalkyBot Logging System Initialized
2025-07-17 08:55:21 | INFO     | TalkyBot        | Log file: /Users/loantruong/Documents/Robotic/TalkyBot/TalkyBot.log
2025-07-17 08:55:21 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:55:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0028, Speech detected: False, Threshold: 0.3
2025-07-17 08:55:21 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:55:22 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0060, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:24 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:56:24 | INFO     | TalkyBot        | TalkyBot Logging System Initialized
2025-07-17 08:56:24 | INFO     | TalkyBot        | Log file: /Users/loantruong/Documents/Robotic/TalkyBot/TalkyBot.log
2025-07-17 08:56:24 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | TalkyBot System initialized successfully
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Starting TalkyBot System...
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Starting Wake Word thread...
2025-07-17 08:56:29 | INFO     | TalkyBot.WAKE   | Wake Word Thread started - Listening for 'Alexa'
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Starting TTS thread...
2025-07-17 08:56:29 | INFO     | TalkyBot.TTS    | TTS Thread started
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Starting STT + Brain thread...
2025-07-17 08:56:29 | INFO     | TalkyBot.STT    | Starting STT + Chatbot thread...
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Starting VAD thread...
2025-07-17 08:56:29 | INFO     | TalkyBot.VAD    | VAD Thread started
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | All threads started successfully!
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | System ready - Say 'Alexa' to wake up
2025-07-17 08:56:29 | INFO     | TalkyBot.MAIN   | Sleep commands: bye bye, goodbye, go to sleep, etc.
2025-07-17 08:56:30 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:56:30 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0031, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:30 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0026)
2025-07-17 08:56:30 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:56:30 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:56:30 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.1s
2025-07-17 08:56:30 | INFO     | TalkyBot.VAD    | Speech ended after 0.4s
2025-07-17 08:56:30 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 08:56:30 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:56:30 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0046, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:31 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0048, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:31 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:32 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0049, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:33 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0051, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:33 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:34 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0054, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:34 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0052, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:35 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0056, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:36 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0137)
2025-07-17 08:56:36 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:56:36 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:56:36 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0143, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:36 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.3s
2025-07-17 08:56:36 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.970)
2025-07-17 08:56:36 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.970))
2025-07-17 08:56:36 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.970))
2025-07-17 08:56:36 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.6s
2025-07-17 08:56:36 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0387, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:37 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.9s
2025-07-17 08:56:37 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.2s
2025-07-17 08:56:37 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0386, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:37 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 1)
2025-07-17 08:56:37 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.5s
2025-07-17 08:56:37 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.8s
2025-07-17 08:56:37 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0176, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:38 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.1s
2025-07-17 08:56:38 | INFO     | TalkyBot.VAD    | Speech ended after 2.3s
2025-07-17 08:56:38 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 08:56:38 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:56:38 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0061, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:39 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0070, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:39 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0076, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:40 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0103, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:40 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0122)
2025-07-17 08:56:40 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:56:40 | INFO     | TalkyBot.MAIN   | State: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:56:40 | INFO     | TalkyBot        | STATE: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:56:40 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:56:40 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 1)
2025-07-17 08:56:40 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.2s
2025-07-17 08:56:40 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.5s
2025-07-17 08:56:40 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0299, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:41 | DEBUG    | TalkyBot.STT    | Partial: 'new'
2025-07-17 08:56:41 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.8s
2025-07-17 08:56:41 | DEBUG    | TalkyBot.STT    | Partial: 'you hear me'
2025-07-17 08:56:41 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.1s
2025-07-17 08:56:41 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0335, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:41 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.4s
2025-07-17 08:56:42 | INFO     | TalkyBot.STT    | Final result: 'you hear me'
2025-07-17 08:56:42 | DEBUG    | TalkyBot.STT    | Generating chatbot response...
2025-07-17 08:56:42 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 4)
2025-07-17 08:56:42 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.7s
2025-07-17 08:56:42 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0275, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:42 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.0s
2025-07-17 08:56:42 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.3s
2025-07-17 08:56:42 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0096, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:42 | INFO     | TalkyBot.VAD    | Speech ended after 2.5s
2025-07-17 08:56:42 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 08:56:42 | INFO     | TalkyBot.MAIN   | State: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:56:42 | INFO     | TalkyBot        | STATE: PROCESSING → LISTENING (Speech ended)
2025-07-17 08:56:42 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 08:56:43 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0103, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:43 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0107, Speech detected: False, Threshold: 0.3
2025-07-17 08:56:44 | INFO     | TalkyBot.STT    | Bot response: i don ' t know what i ' m going to do with my life if i can ' t get a job .
2025-07-17 08:56:44 | INFO     | TalkyBot.MAIN   | Chatbot response: i don ' t know what i ' m going to do with my life...
2025-07-17 08:56:44 | DEBUG    | TalkyBot.TTS    | Added to TTS queue: 'i don ' t know what i ' m going to do with my life...'
2025-07-17 08:56:44 | INFO     | TalkyBot.TTS    | Speaking: i don ' t know what i ' m going to do with my life if i can ' t get a job .
2025-07-17 08:56:44 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0142)
2025-07-17 08:56:44 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 08:56:44 | INFO     | TalkyBot.MAIN   | State: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:56:44 | INFO     | TalkyBot        | STATE: LISTENING → PROCESSING (Speech detected)
2025-07-17 08:56:44 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 08:56:44 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0146, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:44 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.3s
2025-07-17 08:56:45 | DEBUG    | TalkyBot.STT    | Partial: 'a'
2025-07-17 08:56:45 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 1)
2025-07-17 08:56:45 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.6s
2025-07-17 08:56:45 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0224, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:45 | DEBUG    | TalkyBot.STT    | Partial: 'a new'
2025-07-17 08:56:45 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.9s
2025-07-17 08:56:45 | DEBUG    | TalkyBot.STT    | Partial: 'in new hampshire'
2025-07-17 08:56:45 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.2s
2025-07-17 08:56:45 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0235, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:45 | DEBUG    | TalkyBot.STT    | Partial: 'and you hear me'
2025-07-17 08:56:46 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.5s
2025-07-17 08:56:46 | INFO     | TalkyBot.STT    | Final result: 'and you hear me'
2025-07-17 08:56:46 | DEBUG    | TalkyBot.STT    | Generating chatbot response...
2025-07-17 08:56:46 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.8s
2025-07-17 08:56:46 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0185, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:46 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 12)
2025-07-17 08:56:46 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.1s
2025-07-17 08:56:46 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.4s
2025-07-17 08:56:46 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0239, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:47 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 2.7s
2025-07-17 08:56:47 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 3.0s
2025-07-17 08:56:47 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0366, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:47 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 3.3s
2025-07-17 08:56:48 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 62)
2025-07-17 08:56:48 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 3.6s
2025-07-17 08:56:48 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0455, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:48 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 3.9s
2025-07-17 08:56:48 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 4.2s
2025-07-17 08:56:48 | INFO     | TalkyBot.STT    | Bot response: i ' m sorry to hear that . i hope you ' re doing well in your life .
2025-07-17 08:56:48 | INFO     | TalkyBot.MAIN   | Chatbot response: i ' m sorry to hear that . i hope you ' re doing w...
2025-07-17 08:56:48 | DEBUG    | TalkyBot.TTS    | Added to TTS queue: 'i ' m sorry to hear that . i hope you ' re doing w...'
2025-07-17 08:56:48 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0418, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:48 | DEBUG    | TalkyBot.STT    | Partial: 'i'
2025-07-17 08:56:48 | DEBUG    | TalkyBot.STT    | Partial: 'i've done'
2025-07-17 08:56:48 | DEBUG    | TalkyBot.STT    | Partial: 'i don't'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 4.5s
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i ended'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know i don't care'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 4.8s
2025-07-17 08:56:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0406, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.VAD    | Sent audio frame to STT queue (queue size: 1)
2025-07-17 08:56:49 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 5.1s
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with i'd'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life'
2025-07-17 08:56:49 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 5.4s
2025-07-17 08:56:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0373, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:50 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life if i'
2025-07-17 08:56:50 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 5.7s
2025-07-17 08:56:50 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life if i can'
2025-07-17 08:56:50 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 6.0s
2025-07-17 08:56:50 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0432, Speech detected: True, Threshold: 0.3
2025-07-17 08:56:50 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life if i can teach'
2025-07-17 08:56:50 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 6.3s
2025-07-17 08:56:50 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life if i can teach at a'
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | Received signal 15
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | Stopping TalkyBot System...
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | Stopping VAD thread...
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | Stopping STT thread...
2025-07-17 08:56:51 | INFO     | TalkyBot.MAIN   | Stopping TTS thread...
2025-07-17 08:56:51 | INFO     | TalkyBot.TTS    | TTS interrupted during playback
2025-07-17 08:56:51 | DEBUG    | TalkyBot.STT    | Partial: 'i don't know what i'm going to do with my life if i can teach get a'
2025-07-17 08:56:51 | INFO     | TalkyBot.STT    | STT + Chatbot thread stopped.
2025-07-17 08:56:51 | INFO     | TalkyBot.TTS    | TTS Thread stopped
2025-07-17 08:57:33 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:57:33 | INFO     | TalkyBot        | TalkyBot Logging System Initialized
2025-07-17 08:57:33 | INFO     | TalkyBot        | Log file: /Users/loantruong/Documents/Robotic/TalkyBot/TalkyBot.log
2025-07-17 08:57:33 | INFO     | TalkyBot        | ============================================================
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | TalkyBot System initialized successfully
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Starting TalkyBot System...
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Starting Wake Word thread...
2025-07-17 08:57:39 | INFO     | TalkyBot.WAKE   | Wake Word Thread started - Listening for 'Alexa'
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Starting TTS thread...
2025-07-17 08:57:39 | INFO     | TalkyBot.TTS    | TTS Thread started
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Starting STT + Brain thread...
2025-07-17 08:57:39 | INFO     | TalkyBot.STT    | Starting STT + Chatbot thread...
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Starting VAD thread...
2025-07-17 08:57:39 | INFO     | TalkyBot.VAD    | VAD Thread started
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | All threads started successfully!
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | System ready - Say 'Alexa' to wake up
2025-07-17 08:57:39 | INFO     | TalkyBot.MAIN   | Sleep commands: bye bye, goodbye, go to sleep, etc.
2025-07-17 08:57:42 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 1.000)
2025-07-17 08:57:42 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:57:42 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:57:57 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:57:57 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.1s)
2025-07-17 08:57:57 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 1.000)
2025-07-17 08:57:57 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:57:57 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 1.000))
2025-07-17 08:58:09 | DEBUG    | TalkyBot.MAIN   | System status: LISTENING (active for 11.3s)
2025-07-17 08:58:13 | INFO     | TalkyBot.MAIN   | State: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:58:13 | INFO     | TalkyBot        | STATE: LISTENING → STANDBY (Timeout after 15.2s)
2025-07-17 08:58:13 | INFO     | TalkyBot.WAKE   | Wake word 'alexa_v0.1' detected! (score: 0.995)
2025-07-17 08:58:13 | INFO     | TalkyBot.MAIN   | State: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.995))
2025-07-17 08:58:13 | INFO     | TalkyBot        | STATE: STANDBY → LISTENING (Wake word 'alexa_v0.1' detected (score: 0.995))
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Received signal 15
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Stopping TalkyBot System...
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Stopping VAD thread...
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Stopping STT thread...
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Stopping TTS thread...
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | Stopping Wake Word thread...
2025-07-17 08:58:21 | ERROR    | TalkyBot.MAIN   | Error during shutdown: 'Model' object has no attribute 'cleanup'
2025-07-17 08:58:21 | INFO     | TalkyBot.MAIN   | TalkyBot System stopped cleanly
2025-07-17 08:58:21 | INFO     | TalkyBot        | SYSTEM: Shutting down logging system
2025-07-17 09:00:42 | INFO     | TalkyBot        | ============================================================
2025-07-17 09:00:42 | INFO     | TalkyBot        | TalkyBot Logging System Initialized
2025-07-17 09:00:42 | INFO     | TalkyBot        | Log file: /Users/loantruong/Documents/Robotic/TalkyBot/TalkyBot.log
2025-07-17 09:00:42 | INFO     | TalkyBot        | ============================================================
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | TalkyBot System initialized successfully
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Starting TalkyBot System...
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | ============================================================
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Starting Wake Word thread...
2025-07-17 09:00:47 | INFO     | TalkyBot.WAKE   | Wake Word Thread started - Listening for 'Alexa'
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Starting TTS thread...
2025-07-17 09:00:47 | INFO     | TalkyBot.TTS    | TTS Thread started
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Starting STT + Brain thread...
2025-07-17 09:00:47 | INFO     | TalkyBot.STT    | Starting STT + Chatbot thread...
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Starting VAD thread...
2025-07-17 09:00:47 | INFO     | TalkyBot.VAD    | VAD Thread started
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | All threads started successfully!
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | System ready - Say 'Alexa' to wake up
2025-07-17 09:00:47 | INFO     | TalkyBot.MAIN   | Sleep commands: bye bye, goodbye, go to sleep, etc.
2025-07-17 09:00:47 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 09:00:47 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0008, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:47 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0045, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:48 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0047, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:49 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:50 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0050, Speech detected: False, Threshold: 0.3
2025-07-17 09:00:50 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0145)
2025-07-17 09:00:50 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
2025-07-17 09:00:50 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.0s
2025-07-17 09:00:50 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.3s
2025-07-17 09:00:51 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0346, Speech detected: True, Threshold: 0.3
2025-07-17 09:00:51 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.6s
2025-07-17 09:00:51 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 0.9s
2025-07-17 09:00:51 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0519, Speech detected: True, Threshold: 0.3
2025-07-17 09:00:51 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.2s
2025-07-17 09:00:52 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.5s
2025-07-17 09:00:52 | INFO     | TalkyBot.VAD    | VAD Debug - Audio level: 0.0500, Speech detected: True, Threshold: 0.3
2025-07-17 09:00:52 | DEBUG    | TalkyBot.MAIN   | Speech detected - Duration: 1.8s
2025-07-17 09:00:52 | INFO     | TalkyBot.VAD    | Speech ended after 2.0s
2025-07-17 09:00:52 | DEBUG    | TalkyBot.VAD    | Speech ended
2025-07-17 09:00:52 | DEBUG    | TalkyBot.MAIN   | Speech ended
2025-07-17 09:00:52 | INFO     | TalkyBot.VAD    | Speech started! (audio_level: 0.0212)
2025-07-17 09:00:52 | DEBUG    | TalkyBot.VAD    | Speech started - Duration: 0.0s
